jabatan,instansi,unit_kerja,formasi,khusus_atau_disabilitas,penghasilan_min,penghasilan_max,kebutuhan,verifikasi
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | DInas Pemuda dan Olahraga,CPNS Umum,Ya,2.7,7,2,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Kesehatan,CPNS Umum,Ya,2.7,6,2,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Pemberdayaan Perempuan dan Perlindungan Anak,CPNS Umum,Ya,2.7,7,2,3
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | BADAN KESATUAN BANGSA DAN POLITIK,CPNS Umum,Ya,2.7,7,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Pengendalian Penduduk dan Keluarga Berencana,CPNS Umum,Ya,2.7,7,2,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,CPNS Umum,Ya,2.7,6,2,4
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Sekretariat Dewan Perwakilan Rakyat Daerah,CPNS Umum,Ya,2.7,7,2,3
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,"Pemerintah Kabupaten Minahasa Selatan | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah",CPNS Umum,Ya,2.7,7,2,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Sekretariat Daerah Kabupaten Minahasa Selatan | Asisten Administrasi Umum | Bagian Umum,CPNS Umum,Ya,2.7,7,2,3
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia,CPNS Umum,Ya,2.7,7,6,102
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Pemadam Kebakaran dan Penyelamatan,CPNS Umum,Ya,2.7,7,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Tenaga Kerja dan Transmigrasi,CPNS Umum,Ya,2.7,7,2,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Pemberdayaan Masyarakat dan Desa,CPNS Umum,Ya,2.7,7,2,4
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Perhubungan,CPNS Umum,Ya,2.7,7,2,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Inspektorat Daerah Kabupaten Minahasa Selatan,CPNS Umum,Ya,2.7,7,2,6
PERENCANA AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,CPNS Umum,Ya,2.7,7,2,8
PERENCANA AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Kependudukan dan Pencatatan Sipil,CPNS Umum,Ya,2.7,7,2,7
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Minahasa Selatan,Pemerintah Kabupaten Minahasa Selatan | Dinas Komunikasi dan Informatika,CPNS Umum,Ya,2.7,7,1,2
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Minahasa Tenggara,"KABUPATEN MINAHASA TENGGARA | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",CPNS Umum,Ya,2.79,4.58,2,3
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Morowali,"PEMERINTAH KABUPATEN MOROWALI | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | BIDANG MUTASI, PENGEMBANGAN DAN PENILAIAN KINERJA APARATUR",CPNS Penyandang Disabilitas,Ya,2.79,3,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Morowali,"PEMERINTAH KABUPATEN MOROWALI | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH | BIDANG MUTASI, PENGEMBANGAN DAN PENILAIAN KINERJA APARATUR",CPNS Umum,Ya,2.79,3,1,13
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Morowali,PEMERINTAH KABUPATEN MOROWALI | SEKRETARIAT DAERAH KAB. MOROWALI | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,CPNS Umum,Ya,2.79,3,2,22
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Morowali,"PEMERINTAH KABUPATEN MOROWALI | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN DAERAH | BIDANG PERSANDIAN DAN KEAMANAN INFORMASI",CPNS Umum,Ya,2.79,3,1,7
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Mukomuko,Pemerintah Kabupaten Mukomuko | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,CPNS Umum,Ya,2,4,2,177
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Mukomuko,Pemerintah Kabupaten Mukomuko | Dinas Komunikasi dan Informatika | Bidang Aplikasi dan Informasi,CPNS Umum,Ya,2,4,1,8
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Musi Rawas,"Pemerintah Kabupaten Musi Rawas | Dinas Komunikasi, Informatika, Dan Statistik | Bidang Statistik Dan Persandian | Seksi Persandian",CPNS Umum,Ya,2.23,4,1,58
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Musi Rawas Utara,PEMERINTAH KABUPATEN MUSI RAWAS UTARA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG MANAJEMEN DAN KEPEGAWAIAN,CPNS Umum,Ya,2.79,3.87,1,14
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Musi Rawas Utara,PEMERINTAH KABUPATEN MUSI RAWAS UTARA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN DIKLAT,CPNS Umum,Ya,2.79,3.87,1,9
PERENCANA AHLI PERTAMA,Pemerintah Kab. Nagekeo,"Pemerintah Kabupaten Nagekeo | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Bidang Pemerintahan, Pembangunan Manusia, Perekonomian dan Infrastruktur",CPNS Penyandang Disabilitas,Ya,2.75,3.45,3,0
PERENCANA AHLI PERTAMA,Pemerintah Kab. Nagekeo,"Pemerintah Kabupaten Nagekeo | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Bidang Pemerintahan, Pembangunan Manusia, Perekonomian dan Infrastruktur",CPNS Umum,Ya,2.75,3.45,3,37
PERENCANA AHLI PERTAMA,Pemerintah Kab. Nagekeo,"Pemerintah Kabupaten Nagekeo | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah",CPNS Umum,Ya,2.75,3.45,2,8
PERENCANA AHLI PERTAMA,Pemerintah Kab. Nagekeo,Pemerintah Kabupaten Nagekeo | Sekretariat DPRD | Bagian Kesekretariatan,CPNS Umum,Ya,2.75,3.45,1,2
PERENCANA AHLI PERTAMA,Pemerintah Kab. Nagekeo,"Pemerintah Kabupaten Nagekeo | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Sekretariat",CPNS Umum,Ya,2.75,3.45,1,3
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Ngada,PEMERINTAH KABUPATEN NGADA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,CPNS Umum,Tidak,3,3.5,1,15
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Ngawi,"Kabupaten Ngawi | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Persandian dan Keamanan Informasi",CPNS Umum,Ya,2.79,5.18,1,85
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Nunukan,PEMERINTAH KABUPATEN NUNUKAN | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,CPNS Umum,Ya,3.2,4.7,2,43
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Nunukan,PEMERINTAH KABUPATEN NUNUKAN | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,CPNS Umum,Ya,3.2,4.7,1,9
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Ogan Ilir,"Pemerintah Kabupaten Ogan Ilir | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi, Pensiun dan Pembinaan Jabatan Fungsional",CPNS Umum,Ya,3.35,3.96,1,18
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Ogan Ilir,"Pemerintah Kabupaten Ogan Ilir | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Persandian",CPNS Umum,Ya,3.35,3.96,1,22
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Ogan Komering Ulu Timur,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Komunikasi dan Informatika | Bidang Persandian dan Keamanan Informasi,CPNS Umum,Ya,2.79,3.87,1,13
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Paniai,Pemerintah Kabupaten Paniai | DINAS PEMUDA DAN OLAHRAGA | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Orang Asli Papua (oap),Ya,2.9,3.9,1,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Paniai,Pemerintah Kabupaten Paniai | Dinas Sosial Dan Tenaga Kerja | SEKRETARIAT | Sub Bagian Umum dan Kepegawaian,CPNS Orang Asli Papua (oap),Ya,2.9,3.8,1,16
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Pegunungan Bintang,PEMERINTAH KAB. PEGUNUNGAN BINTANG | Dinas Pendidikan | Sekretariat | Sub Bagian Umum dan Kepegawaian,CPNS Orang Asli Papua (oap),Ya,2.9,3.8,3,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Pelalawan,PEMERINTAH KABUPATEN PELALAWAN | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,CPNS Umum,Ya,2.79,3.6,1,113
PERENCANA AHLI PERTAMA,Pemerintah Kab. Pelalawan,PEMERINTAH KABUPATEN PELALAWAN | BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH | SEKRETARIAT BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH,CPNS Umum,Ya,2.79,3.6,1,79
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Penukal Abab Lematang Ilir,"PEMERINTAH KAB. PENUKAL ABAB LEMATANG ILIR. | DINAS KOMUNIKASI, INFORMASI, STATISTIK DAN PERSANDIAN | BIDANG TEKNOLOGI INFORMASI DAN KOMUNIKASI",CPNS Umum,Ya,3.2,3.41,4,48
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Pesisir Barat,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PENDIDIKAN DAN KEBUDAYAAN,CPNS Umum,Ya,2.23,4.13,1,7
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Pesisir Barat,PEMERINTAH KABUPATEN PESISIR BARAT | BADAN PENDAPATAN DAERAH,CPNS Umum,Ya,2.23,4.13,1,10
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Pesisir Barat,"PEMERINTAH KABUPATEN PESISIR BARAT | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",CPNS Umum,Ya,2.23,4.13,2,28
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Ponorogo,PEMERINTAH KABUPATEN PONOROGO | SATUAN POLISI PAMONG PRAJA | BIDANG SUMBER DAYA APARATUR DAN PERLINDUNGAN MASYARAKAT,CPNS Umum,Ya,2.79,6,1,25
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Pulau Taliabu,"PEMERINTAH KABUPATEN PULAU TALIABU. | BADAN PENDAPATAN ,PENGELOLAAN KEUANGAN DAN ASET DAERAH | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN",CPNS Putra/putri Daerah Tertinggal,Tidak,3,4,1,11
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Pulau Taliabu,PEMERINTAH KABUPATEN PULAU TALIABU. | INSPEKTORAT | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Tidak,3,4,1,21
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Purwakarta,PEMERINTAH KABUPATEN PURWAKARTA | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT BADAN PENANGGULANGAN BENCANA DAERAH,CPNS Umum,Tidak,2.79,9.23,1,11
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Purwakarta,PEMERINTAH KABUPATEN PURWAKARTA | BADAN KESATUAN BANGSA DAN POLITIK,CPNS Umum,Tidak,2.79,9.23,1,27
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Purwakarta,PEMERINTAH KABUPATEN PURWAKARTA | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | SEKRETARIAT DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | SUB BAGIAN KEPEGAWAIAN DAN UMUM DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,CPNS Umum,Tidak,2.79,9.23,1,47
PERENCANA AHLI PERTAMA,Pemerintah Kab. Purwakarta,PEMERINTAH KABUPATEN PURWAKARTA | SEKRETARIAT DAERAH | ASISTEN SEKRETARIS DAERAH BIDANG ADMINISTRASI UMUM | BAGIAN PERENCANAAN DAN KEUANGAN,CPNS Umum,Tidak,2.79,10.17,1,84
PERENCANA AHLI PERTAMA,Pemerintah Kab. Purwakarta,PEMERINTAH KABUPATEN PURWAKARTA | DINAS PERIKANAN DAN PETERNAKAN | SEKRETARIAT DINAS PERIKANAN DAN PETERNAKAN,CPNS Umum,Tidak,2.79,9.61,1,61
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Raja Ampat,PEMERINTAH KABUPATEN RAJA AMPAT | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,CPNS Orang Asli Papua (oap),Tidak,2.79,3.4,12,21
PERENCANA AHLI PERTAMA,Pemerintah Kab. Raja Ampat,PEMERINTAH KABUPATEN RAJA AMPAT | DINAS TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT DINAS | SUB BAGIAN KEUANGAN DAN ASET,CPNS Umum (non Oap),Tidak,2.79,3.4,1,6
PERENCANA AHLI PERTAMA,Pemerintah Kab. Raja Ampat,PEMERINTAH KABUPATEN RAJA AMPAT | DINAS TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT DINAS | SUB BAGIAN KEUANGAN DAN ASET,CPNS Orang Asli Papua (oap),Tidak,2.79,3.4,1,11
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Rembang,Pemerintah Kabupaten Rembang | DINAS KESEHATAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Ya,2.5,3,1,52
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Rembang,Pemerintah Kabupaten Rembang | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG STATISTIK DAN PERSANDIAN | SEKSI STATISTIK,CPNS Umum,Ya,2.5,3,1,18
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sanggau,"PEMERINTAH KABUPATEN SANGGAU | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG MUTASI, PROMOSI DAN PEMBINAAN APARATUR SIPIL NEGARA",CPNS Umum,Ya,3.5,4.5,1,22
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sanggau,PEMERINTAH KABUPATEN SANGGAU | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN SUMBER DAYA MANUSIA,CPNS Umum,Ya,3.5,4.5,1,20
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Sanggau,PEMERINTAH KABUPATEN SANGGAU | DINAS KOMUNIKASI DAN INFORMATIKA KAB. SANGGAU | BIDANG STATISTIK DAN PERSANDIAN,CPNS Umum,Ya,3.5,4.5,1,9
PERENCANA AHLI PERTAMA,Pemerintah Kab. Sanggau,"PEMERINTAH KABUPATEN SANGGAU | DINAS KOMUNIKASI DAN INFORMATIKA KAB. SANGGAU | SEKRETARIAT DINAS | SUBBAGIAN PERENCANAAN, KEUANGAN, ASET DAN AKUNTABILITAS KINERJA",CPNS Umum,Ya,3.5,4.5,1,4
SANDIMAN AHLI PERTAMA,Pemerintah Kab. Sanggau,PEMERINTAH KABUPATEN SANGGAU | DINAS KOMUNIKASI DAN INFORMATIKA KAB. SANGGAU | BIDANG STATISTIK DAN PERSANDIAN,CPNS Umum,Ya,3.5,4.5,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sarmi,Pemerintah Kab. Sarmi | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBERDAYA MANUSIA | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Orang Asli Papua (oap),Tidak,2.9,3.8,4,20
MANGGALA INFORMATIKA AHLI PERTAMA,Pemerintah Kab. Sekadau,Pemerintah Kabupaten Sekadau | Dinas Komunikasi dan Informatika Kabupaten Sekadau. | Bidang Persandian dan Statistik Sektoral - Dinas Komunikasi dan Informatika Kabupaten Sekadau,CPNS Umum,Ya,3,5.5,2,37
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Seluma,PEMERINTAH KABUPATEN SELUMA | DINAS SOSIAL | SEKRETARIAT DINAS SOSIAL | SUB BAG UMUM DAN KEPEGAWAIAN,CPNS Umum,Tidak,3.2,5,2,8
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Seluma,"PEMERINTAH KABUPATEN SELUMA | DINAS PARIWISATA, PEMUDA DAN OLAHRAGA | SEKRETARIAT DINAS PARIWISATA, PEMUDA DAN OLAHRAGA",CPNS Umum,Tidak,3.2,5,3,27
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Seluma,PEMERINTAH KABUPATEN SELUMA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,CPNS Umum,Tidak,3.2,5,2,21
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Seluma,PEMERINTAH KABUPATEN SELUMA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG MUTASI DAN PROMOSI ASN,CPNS Umum,Tidak,3.2,5,1,3
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Seluma,PEMERINTAH KABUPATEN SELUMA | DINAS LINGKUNGAN HIDUP | SEKRETARIAT DINAS LINGKUNGAN HIDUP | SUB BAG UMUM DAN KEPEGAWAIAN,CPNS Umum,Tidak,3.2,5,3,115
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Seram Bagian Timur,PEMERINTAH KABUPATEN SERAM BAGIAN TIMUR | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGEMBANGAN SDM & DISIPLIN | JF. Analis Kepegawaian Ahli Muda / Sub Koordinator Penghargaan,CPNS Umum,Ya,2.5,4,1,14
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sigi,PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | BADAN PENDAPATAN DAERAH | SEKRETARIAT,CPNS Penyandang Disabilitas,Ya,2.79,4.58,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sigi,"PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS KOPERASI, USAHA KECIL DAN MENENGAH | SEKRETARIAT",CPNS Penyandang Disabilitas,Ya,3.2,5.26,1,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sigi,PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | ASISTEN BIDANG ADMINISTRASI UMUM | BAGIAN ORGANISASI,CPNS Umum,Ya,3.2,5.26,1,6
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sigi,"PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS KOPERASI, USAHA KECIL DAN MENENGAH | SEKRETARIAT",CPNS Umum,Ya,3.2,5.26,2,18
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sigi,PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | BADAN PENDAPATAN DAERAH | SEKRETARIAT,CPNS Umum,Ya,2.79,4.58,2,17
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sikka,PEMERINTAH KABUPATEN SIKKA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH KABUPATEN SIKKA | BIDANG MUTASI DAN PENSIUN,CPNS Umum,Tidak,2.79,4.58,1,5
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sikka,PEMERINTAH KABUPATEN SIKKA | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH KABUPATEN SIKKA | SEKRETARIAT BADAN PENGELOLA KEUANGAN DAN ASET DAERAH | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Tidak,2.79,4.58,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sikka,PEMERINTAH KABUPATEN SIKKA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG KABUPATEN SIKKA | SEKRETARIAT DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | SUB BAGIAN UMUM & KEPEGAWAIAN,CPNS Umum,Tidak,2.79,4.58,1,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sikka,PEMERINTAH KABUPATEN SIKKA | BADAN PERENCANAAN DAN PENELITIAN DAN PENGEMBANGAN | SEKRETARIAT BADAN PERENCANAAN DAN PENELITIAN DAN PENGEMBANGAN | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Tidak,2.79,4.58,1,14
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sikka,"PEMERINTAH KABUPATEN SIKKA | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH KABUPATEN SIKKA | SEKRETARIAT BADAN KEPEGAWAIAN DAERAH DAN PENGEMBANGAN SUMBER DAYA MANUSIA | SUB BAGIAN KEPEGAWAIAN, KEUANGAN DAN ASET",CPNS Umum,Tidak,2.79,4.58,1,4
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sikka,PEMERINTAH KABUPATEN SIKKA | BADAN PENANGGULANGAN BENCANA DAERAH KABUPATEN SIKKA | SEKRETARIAT BADAN PENANGGULANGAN BENCANA DAERAH | SUB BAGIAN UMUM DAN KEPEGAWAIAN,CPNS Umum,Tidak,2.79,4.58,1,2
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Simalungun,PEMERINTAH KABUPATEN SIMALUNGUN | SATUAN POLISI PAMONG PRAJA | BIDANG SUMBER DAYA APARATUR | SEKSI PELATIHAN DASAR,CPNS Umum,Ya,2.79,6,5,85
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sorong Selatan,PEMERINTAH KABUPATEN SORONG SELATAN | SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN,CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,2,1
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sorong Selatan,PEMERINTAH KABUPATEN SORONG SELATAN | DINAS TENAGA KERJA DAN TRANSMIGRASI,CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,2,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sorong Selatan,PEMERINTAH KABUPATEN SORONG SELATAN | DINAS KOMUNIKASI DAN INFORMATIKA,CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,2,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sorong Selatan,PEMERINTAH KABUPATEN SORONG SELATAN | BADAN PENDAPATAN DAERAH,CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,2,0
ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kab. Sorong Selatan,PEMERINTAH KABUPATEN SORONG SELATAN | DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,CPNS Orang Asli Papua (oap),Tidak,3.48,4.48,3,0
